[16:04:54.064][INFO][CraftTweaker-EarlyInit]: CraftTweaker is running on a Minecraft 1.21.1 development client modded with platform NeoForge
[16:04:54.076][INFO][CraftTweaker-EarlyInit]: Successfully injected RecipeFS file system
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.effect.ExpandMobEffect' to 'crafttweaker.api.entity.effect.MobEffect'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.food.ExpandFoodProperties' to 'crafttweaker.api.food.FoodProperties'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.ExpandFurnaceFuelBurnTimeEvent' to 'crafttweaker.neoforge.api.event.FurnaceFuelBurnTimeEvent'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandEntityTickEvent$ExpandServerTickPreEvent' to 'crafttweaker.neoforge.api.event.tick.EntityTickPreEvent'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.resource.ExpandResourceLocation' to 'crafttweaker.api.resource.ResourceLocation'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandThrowableProjectile' to 'crafttweaker.api.entity.type.projectile.ThrowableProjectile'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.spawn.ExpandMobDespawnEvent$ExpandMobAllowDespawnEventResult' to 'crafttweaker.neoforge.api.event.entity.living.spawn.MobDespawnEventResult'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandFrontAndTop' to 'crafttweaker.api.util.math.FrontAndTop'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.attachment.ExpandIAttachmentHolder' to 'crafttweaker.neoforge.api.attachment.IAttachmentHolder'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.ExpandEntityPlaceBlockEvent' to 'crafttweaker.neoforge.api.event.block.EntityPlaceBlockEvent'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.crop.ExpandCropGrowEvent' to 'crafttweaker.neoforge.api.event.block.crop.CropGrowEvent'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandShapedRecipe' to 'crafttweaker.api.recipe.type.ShapedRecipe'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.clip.ExpandClipContext' to 'crafttweaker.api.world.clip.ClipContext'
[16:04:54.548][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.entity.type.ExpandBeehiveBlockEntity' to 'crafttweaker.api.block.entity.type.BeehiveBlockEntity'
[16:04:54.549][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandMinMaxBoundsInts' to 'crafttweaker.api.predicate.IntMinMaxBoundsPredicate'
[16:04:54.549][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandTool$ExpandToolRule' to 'crafttweaker.api.item.component.ToolRule'
[16:04:54.551][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandMatrix3f' to 'crafttweaker.api.util.math.Matrix3f'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandVec3' to 'crafttweaker.api.util.math.Vec3'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandPlayerCloneEvent' to 'crafttweaker.neoforge.api.event.entity.player.PlayerCloneEvent'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.sound.ExpandSoundEvent' to 'crafttweaker.api.sound.SoundEvent'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.ingredient.ExpandCTFluidIngredientNeoForge' to 'crafttweaker.api.fluid.FluidIngredient'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.builder.ExpandWeatherCheckBuilder' to 'crafttweaker.api.loot.condition.builder.WeatherCheckLootConditionBuilder'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandDataComponentMap$ExpandDataComponentMapBuilder' to 'crafttweaker.api.component.DataComponentMapBuilder'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.attribute.ExpandAttributeOperation' to 'crafttweaker.api.entity.attribute.AttributeOperation'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntityEquipmentPredicate' to 'crafttweaker.api.predicate.EntityEquipmentPredicate'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.tooltip.ExpandTooltipContext' to 'crafttweaker.api.tooltip.TooltipContext'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.cauldron.ExpandLavaCauldronBlock' to 'crafttweaker.api.block.type.cauldron.LavaCauldronBlock'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.game.ExpandServer' to 'crafttweaker.api.game.Server'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandAxisCycle' to 'crafttweaker.api.util.math.AxisCycle'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandItemTooltipEvent' to 'crafttweaker.neoforge.api.event.item.ItemTooltipEvent'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.direction.ExpandAxis' to 'crafttweaker.api.util.direction.Axis'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.player.ExpandInventory' to 'crafttweaker.api.entity.type.player.Inventory'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.ingredient.ExpandIngredient' to 'crafttweaker.api.ingredient.Ingredient'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.brewing.ExpandPotionBrewEvent' to 'crafttweaker.neoforge.api.event.brewing.PotionBrewEvent'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntityFlagsPredicate' to 'crafttweaker.api.predicate.EntityFlagsPredicate'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.interact.ExpandPlayerEntityInteractEvent' to 'crafttweaker.neoforge.api.event.interact.EntityInteractEvent'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.ExpandPortalSpawnEvent' to 'crafttweaker.neoforge.api.event.block.PortalSpawnEvent'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.component.ExpandDataComponentPatch' to 'crafttweaker.api.component.DataComponentPatch'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.fluid.ExpandFluid' to 'crafttweaker.api.fluid.Fluid'
[16:04:54.552][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandContainerSingleItem' to 'crafttweaker.api.world.ContainerSingleItem'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandNbtPredicate' to 'crafttweaker.api.predicate.NbtPredicate'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.ingredient.ExpandSizedFluidIngredient' to 'crafttweaker.neoforge.api.item.SizedFluidIngredient'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.teleport.ExpandEnderPearlTeleportEvent' to 'crafttweaker.neoforge.api.event.entity.teleport.EnderPearlTeleportEvent'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.armor.ExpandArmorItemType' to 'crafttweaker.api.item.type.armor.ArmorItem.Type'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandAdventureModePredicate' to 'crafttweaker.api.item.component.AdventureModePredicate'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandLootItemEntityPropertyCondition' to 'crafttweaker.api.loot.condition.EntityPropertyLootCondition'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.category.ExpandCraftingBookCategory' to 'crafttweaker.api.recipe.CraftingBookCategory'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.ExpandBlockBreakEvent' to 'crafttweaker.neoforge.api.event.block.BlockBreakEvent'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.player.ExpandAbilities' to 'crafttweaker.api.entity.type.player.Abilities'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.direction.ExpandDirection' to 'crafttweaker.api.util.Direction'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandItemExpireEvent' to 'crafttweaker.neoforge.api.event.item.ItemExpireEvent'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.teleport.ExpandEntityTeleportEvent' to 'crafttweaker.neoforge.api.event.entity.teleport.EntityTeleportEvent'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.enchantment.ExpandEnchantmentDefinition' to 'crafttweaker.api.item.enchantment.EnchantmentDefinition'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.enchantment.ExpandEnchantment' to 'crafttweaker.api.item.enchantment.Enchantment'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandExplosion' to 'crafttweaker.api.world.Explosion'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandSmeltingRecipe' to 'crafttweaker.api.recipe.type.SmeltingRecipe'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandItemEnchantments' to 'crafttweaker.api.item.component.ItemEnchantments'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.ExpandEquipable' to 'crafttweaker.api.item.Equipable'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandAdvancementType' to 'crafttweaker.api.advancement.AdvancementType'
[16:04:54.553][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.ExpandEntityStruckByLightningEvent' to 'crafttweaker.neoforge.api.event.entity.EntityStruckByLightningEvent'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingUseTotemEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingUseTotemEvent'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandLevelWriter' to 'crafttweaker.api.world.LevelWriter'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.armor.ExpandArmorMaterials' to 'crafttweaker.api.item.type.armor.ArmorMaterials'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.arrow.ExpandArrowNockEvent' to 'crafttweaker.neoforge.api.event.entity.arrow.ArrowNockEvent'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandDamageType' to 'crafttweaker.api.world.damage.DamageType'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandExplosionBlockInteraction' to 'crafttweaker.api.world.ExplosionBlockInteraction'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.grindstone.ExpandGrindStoneEvent$ExpandGrindstoneOnTakeItemEvent' to 'crafttweaker.neoforge.api.event.grindstone.GrindstoneOnTakeItemEvent'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.brewing.ExpandPotionBrewEvent$ExpandPotionBrewPreEvent' to 'crafttweaker.neoforge.api.event.brewing.PotionBrewEventPre'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.food.ExpandFoodProperties$ExpandFoodPropertiesBuilder' to 'crafttweaker.api.food.FoodPropertiesBuilder'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandMultipliedFloats' to 'crafttweaker.api.util.valueprovider.MultipliedFloats'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.tiered.ExpandTieredItem' to 'crafttweaker.api.item.type.tiered.TieredItem'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.ExpandThrownEnderpearl' to 'crafttweaker.api.entity.type.projectile.ThrownEnderpearl'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandUniformFloat' to 'crafttweaker.api.util.valueprovider.UniformFloat'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.game.ExpandLogicalSide' to 'crafttweaker.neoforge.game.LogicalSide'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.builder.ExpandBlockPredicateBuilder' to 'crafttweaker.api.predicate.builder.BlockPredicateBuilder'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandLevelTickEvent$ExpandServerTickPostEvent' to 'crafttweaker.neoforge.api.event.tick.LevelTickPostEvent'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.block.ExpandBlockToolModificationEvent' to 'crafttweaker.neoforge.api.event.block.BlockToolModificationEvent'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandInvertedLootItemCondition' to 'crafttweaker.api.loot.condition.InvertedLootCondition'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.advancement.ExpandAdvancementProgress' to 'crafttweaker.api.advancement.AdvancementProgress'
[16:04:54.554][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.type.ExpandShapelessRecipe' to 'crafttweaker.api.recipe.type.ShapelessRecipe'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.builder.ExpandEntityHasScoreConditionBuilder' to 'crafttweaker.api.loot.condition.builder.EntityHasScoreLootConditionBuilder'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandSeededContainerLoot' to 'crafttweaker.api.item.component.SeededContainerLoot'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.target.ExpandLivingTargetType' to 'crafttweaker.neoforge.api.event.entity.living.target.LivingTargetType'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.math.ExpandRandom' to 'crafttweaker.api.util.math.Random'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.item.ExpandItemFishedEvent' to 'crafttweaker.neoforge.api.event.item.ItemFishedEvent'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEnchantmentPredicate' to 'crafttweaker.api.predicate.EnchantmentPredicate'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.type.projectileweapon.ExpandProjectileWeaponItem' to 'crafttweaker.api.item.type.projectileweapon.ProjectileWeaponItem'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.entity.type.ExpandBeehiveBlockEntity$ExpandBeehiveBlockEntityOccupant' to 'crafttweaker.api.block.entity.type.BeehiveBlockEntityOccupant'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandItemAttributeModifiers$ExpandItemAttributeModifiersBuilder' to 'crafttweaker.api.item.component.ItemAttributeModifiersBuilder'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.ExpandICancellableEvent' to 'crafttweaker.neoforge.api.event.ICancellableEvent'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.ExpandVillagerType' to 'crafttweaker.api.villager.VillagerType'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandAnimalTameEvent' to 'crafttweaker.neoforge.api.event.entity.living.AnimalTameEvent'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.command.ExpandCommandSource' to 'crafttweaker.api.command.CommandSource'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.villager.ExpandMerchantOffers' to 'crafttweaker.api.villager.MerchantOffers'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.direction.ExpandPlane' to 'crafttweaker.api.util.direction.Plane'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandSampledFloat' to 'crafttweaker.api.util.valueprovider.SampledFloat'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.param.ExpandLootParams' to 'crafttweaker.api.loot.LootParams'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandUnbreakable' to 'crafttweaker.api.item.component.Unbreakable'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandItemLore' to 'crafttweaker.api.item.component.ItemLore'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.damage.ExpandIReductionFunction' to 'crafttweaker.neoforge.api.world.damage.IReductionFunction'
[16:04:54.555][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntitySubPredicates' to 'crafttweaker.api.predicate.EntitySubPredicates'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.input.type.ExpandSmithingRecipeInput' to 'crafttweaker.api.recipe.input.type.SmithingRecipeInput'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.player.ExpandSleepingLocationCheckEvent' to 'crafttweaker.neoforge.api.event.entity.player.CanContinueSleepingEvent'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.tooltip.ExpandTooltipFlag' to 'crafttweaker.api.tooltip.TooltipFlag'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.biome.ExpandBiome' to 'crafttweaker.api.world.biome.Biome'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.projectile.arrow.ExpandAbstractArrow' to 'crafttweaker.api.entity.type.projectile.arrow.Arrow'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.ExpandMessage' to 'crafttweaker.api.text.Message'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.api.zencode.expand.ExpandMap' to 'crafttweaker.api.data.IData[string]'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.data.ExpandServerLevelData' to 'crafttweaker.api.world.data.ServerLevelData'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.recipe.category.ExpandCookingBookCategory' to 'crafttweaker.api.recipe.CookingBookCategory'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingDestroyBlockEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingDestroyBlockEvent'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandEntityPredicate' to 'crafttweaker.api.predicate.EntityPredicate'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.text.content.type.ExpandPlainTextContents' to 'crafttweaker.api.text.content.type.PlainTextContents'
[16:04:54.556][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.tick.ExpandPlayerTickEvent$ExpandServerTickPreEvent' to 'crafttweaker.neoforge.api.event.tick.PlayerTickPreEvent'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.ExpandGameProfile' to 'crafttweaker.api.util.GameProfile'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandItemLike' to 'crafttweaker.api.world.ItemLike'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.loot.condition.ExpandCanToolPerformAction' to 'crafttweaker.api.loot.condition.CanItemPerformAbilityLootCondition'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.ExpandEntity' to 'crafttweaker.api.entity.Entity'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.block.type.cauldron.ExpandAbstractCauldronBlock' to 'crafttweaker.api.block.type.cauldron.AbstractCauldronBlock'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.world.ExpandRandomizableContainer' to 'crafttweaker.api.world.RandomizableContainer'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.game.ExpandDist' to 'crafttweaker.neoforge.game.Distribution'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.capability.ExpandBlockCapability' to 'crafttweaker.neoforge.api.capability.BlockCapability'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.util.valueprovider.ExpandConstantFloat' to 'crafttweaker.api.util.valueprovider.ConstantFloat'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.brewing.ExpandPlayerBrewedPotionEvent' to 'crafttweaker.neoforge.api.event.brewing.PlayerBrewedPotionEvent'
[16:04:54.557][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingEvent'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.ingredient.ExpandIIngredientWithAmountNeoForge' to 'crafttweaker.api.ingredient.IIngredientWithAmount'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.predicate.ExpandDataComponentPredicate' to 'crafttweaker.api.predicate.DataComponentPredicate'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.ExpandEntityMobGriefingEvent' to 'crafttweaker.neoforge.api.event.entity.EntityMobGriefingEvent'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.use.ExpandLivingEntityUseItemStartEvent' to 'crafttweaker.neoforge.api.event.entity.use.LivingEntityUseItemStartEvent'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.item.component.ExpandMapId' to 'crafttweaker.api.item.component.MapId'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.event.entity.living.ExpandLivingHealEvent' to 'crafttweaker.neoforge.api.event.entity.living.LivingHealEvent'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.equipment.ExpandEquipmentSlotGroup' to 'crafttweaker.api.entity.equipment.EquipmentSlotGroup'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.entity.type.animal.ExpandSheep' to 'crafttweaker.api.entity.type.animal.Sheep'
[16:04:54.558][DEBUG][CraftTweaker-ZenCode]: Registering expansion 'com.blamejared.crafttweaker.natives.capability.ExpandBaseCapability' to 'crafttweaker.neoforge.api.capability.BaseCapability'
